"product_name","product_category","unsold_items"
"Sock It To Me Cherry Blossom Light Blue Knee High Socks","Plus",11
"Scotch & Soda - Men's Snatch Jean - Reguar - Denim Blue","Jeans",11
"Ladies Plain T-Shirt Round V-Neck Cap Sleeves Cotton Spandex Multiple Colors Available","Tops & Tees",11
"Yoana Baraschi Women's Gotham Tux Blazer","Blazers & Jackets",11
"MAXSTUDIO 16gg CASHMERE and SILK TURTLENECK","Sweaters",11
"Kimono Robe - Brocade Mini Cherry Blossom & Bamboo (Long)","Sleep & Lounge",11
"Snoozies Womens Bonus Collection Footies","Socks & Hosiery",11
"Minus33 100% Merino Wool Base Layer 719 LightWeight Bottoms","Active",11
"Levi's Men's Wool Melton 4-Pocket Coat with Zip-Out Bib and Hood","Outerwear & Coats",11
"Betsey Johnson Women's 3 Pack Socks","Socks & Hosiery",11
"Quiksilver Men's Manic Camo Boardshort","Swim",11
"ExOfficio BugsAway Purdom Hiker Sock","Active",11
"Nautica Sleepwear Women's Sail Print Ankle Pant","Sleep & Lounge",11
"Geoffrey Beene Men's Cotton Fancy Stripe Crew Neck Sweater","Active",11
"Lee Jeans Women's Misses Relaxed Fit Straight Leg Jean","Jeans",11
"Tommy Hilfiger Men's Fashion Boxer Short","Underwear",11
"Aeropostale Mens Graphic Tee T-Shirt - Style 3865","Tops & Tees",11
"Allegra K Woman Floral Pattern Summer Shorts Pink Light Green Dark Blue XS","Shorts",11
"ililily Double-layer Cotton Hooded Tailored-fit Sweatshirt Rainbow Color Zipper Full Zip-up Hoodie (hoodies-007)","Fashion Hoodies & Sweatshirts",11
"Mango Women's Slits Sheer Maxi Skirt - Elastic","Skirts",11
"Blackwatch tartan plaid check tie cord flannel cotton pants for lounging sleep sports. Unisex relaxed fit","Sleep & Lounge",11
"Wolverine Men's Performance Base Layer Top","Underwear",11
"Hanro Men's Lexington Robe","Sleep & Lounge",11
"Gold Toe Men's Basic Rib Firm Compression","Socks",11
"TAUPE JUMPSUIT LACING POCKETS LAGENLOOK - FITS - 2X 3X 4X - T593S LOTUSTRADERS","Jumpsuits & Rompers",11
"Impact Fitness - Maternity Fleece Lined Active / Yoga Pants (32 or 34 Inseam)","Maternity",11
"Hurley Men's Sets Supersuede Boardshort","Swim",11
"Allegra K Mens Korean Zipped Pockets Zipper Decor Design Fall Hoody Jacket Black Dark Gray S","Fashion Hoodies & Sweatshirts",11
"Georgie Women's Redford Blazer","Blazers & Jackets",11
"Devon & Jones Pink Ladies Everyday Cardigan Sweater. DP450W","Sweaters",11
"Original Penguin Men's Chester V-Neck Sweater","Sweaters",11
"Smartwool Men's Microweight Boxer Brief","Underwear",11
"Bali Women's Comfortshape Seamless Camisole","Intimates",11
"Paul Fredrick 100% Wool Double-Breasted Peak Lapel Houndstooth Suit","Suits & Sport Coats",11
"DC Kupress Zip Hoodie","Fashion Hoodies & Sweatshirts",11
"Fox Racing Future Boardshort Flame Red W31","Swim",11
"White Orchid Women's Gift of Amethyst Nighshirt","Sleep & Lounge",11
"Port Authority J730 Casual Microfiber Jacket","Suits & Sport Coats",11
"Russell Athletic Women's Dri-Power Fleece Pullover Hoodie","Active",11
"Eddie Bauer Snowflake Cotton-Blend Pullover","Sweaters",11
"Polo Ralph Lauren Men The Interlock Shirt Custom Fit Pony Logo T-Shirt","Tops & Tees",11
"Calvin Klein Men's 3 Pack Wool Dress Rib Socks","Socks",11
"L.A.T Sportswear Ladies' V-Neck Cover Up","Swim",11
"Silk Bow Camisole (Free Worldwide Shipping)","Intimates",11
"Blue Cotton Knit Pajama Pants for Women","Sleep & Lounge",11
"Jack Women's Abi Jacket","Outerwear & Coats",11
"Classic Nautical Captain's Hat by Dorfman Pacific","Accessories",11
"Elegant Solid Color Infinity Loop Jersey Scarf - Different Colors Available","Plus",11
"Jones New York Women's Printed Matte 3/4 Sleeve Cowl Neck Raglan Dress","Dresses",11
"Allegra K Ladies Turtle Neck Long Sleeve Zip Closure Back Black Dress Black XS","Dresses",11
"Speedo Women's Endurance High Waist Swimsuit Bottom","Swim",11
"Key Industries Men's Relaxed Fit Indigo Denim Double Front Logger Dungaree","Jeans",11
"Patty Women Gorgeous Hoodie Cable Jumper Knit Casual Party Mini Dress","Dresses",11
"Allegra K Mens Stylish Slant Pockets Front Zip Fly Slim Faux Leather Pants Black W31","Pants",11
"Quiksilver Waterman Men's Bombora Volley Floral Print Trunk","Swim",11
"ICE (2356) Stretch Pencil Skirt Smart Casual Wine 4-16","Suits",11
"Hue 2 Pack Silky Sheer Knee Hi Trouser Socks (12222)","Socks & Hosiery",11
"Perry Ellis Men's C-Fit Solid Boxer Brief","Underwear",11
"State O Maine - Mens Flannel Plaid Robe Blue Navy","Sleep & Lounge",11
"Motherhood Maternity: Indigo Blue Secret Fit Belly(r) Knee Length Straight Fit Maternity Skirt","Maternity",11
"Red Engine Women's Corvair Boyfriend Fit Short","Shorts",11
"Lauren by Ralph Lauren Jacket Emmanuel Long Sleeve Tweed Clark","Blazers & Jackets",11
"Hanes Silk Reflections Women's Smooth Illusions Ultimate Contouring Sheer Hosiery","Socks & Hosiery",11
"Carhartt Men's Cotton 3 Pack Crew Work Socks","Socks",11
"Aeropostale Womens; Juniors Grey Aero NYC Athletics Popover Hoodie Coordinated with Aero's Seafoam Green Metallic Lace V-Neck Cami; Camisole","Fashion Hoodies & Sweatshirts",11
"Women's Dream 2 Piece Set Thong and Babydoll Adjustable Nighty Sleep Lingerie Pajamas","Intimates",11
"Nike Team Color Block Brief Male","Swim",11
"Kenneth Cole Men's Romeo-2 Raincoat","Outerwear & Coats",11
"Woolrich Men's Andes Printed Fleece Vest","Outerwear & Coats",11
"Not Your Daughter's Jeans Women's Jade Legging","Jeans",11
"True Nation Big & Tall Relaxed-Fit Denim Shorts","Shorts",11
"Dockers Big Mens Flat Front Short","Shorts",11
"Carhartt Men's Big-Tall Chore Flannel Shirt Jac","Tops & Tees",11
"Devon & Jones Classic Men's V-Neck Sweater. D475","Sweaters",11
"Perry Ellis Portfolio Flannel Plaid Black Gray and White Pajama Pants","Sleep & Lounge",11
"Marmot Guides Down Sweater Jacket - Cobalt Blue/Bright Navy","Outerwear & Coats",11
"Tri-Mountain Womens 100% polyester fleece fully placket sleeveless hooded jacket.","Fashion Hoodies & Sweatshirts",11
"Undrest Signature Racer Nightie Highlighter","Intimates",11
"Value In Style by Lily Of France Women's Jacquard Demi Underwire Convertible Bra #2121260","Intimates",11
"Buffalo by David Bitton Men's King Jean","Jeans",11
"Women's Family by Tyler Bredeweg Tattoo Zip Up Hoodie Black","Fashion Hoodies & Sweatshirts",11
"Scotch & Soda Men's Ralston Pant","Pants",11
"Stretch Lace Camisole & Boy Short Set","Intimates",11
"Dickies Men's Relaxed Fit Flame Resistant Jean","Jeans",11
"Thorlo Men's Experia Merino Wool/Silk Crew Sock","Active",11
"Oakley Men's M Frame Heater Sunglasses","Accessories",11
"Mimi San Twist Cable Short Sleeve Turtleneck Sweater","Sweaters",11
"Genuine Wrangler Men's Comfort Fit with Flex Jean","Jeans",11
"Mens Lambswool V Neck Cardigan","Sweaters",11
"Drymax Socks Hiking HD Over Calf Sock Socks","Socks",11
"Sound & Matter Womens Hooded Faux Leather Jacket","Fashion Hoodies & Sweatshirts",11
"Adjustable Hand Knit Headwrap Headband Chunky Flower Wide Solid Black","Accessories",11
"Calvin Klein Jeans Women's Jegging","Jeans",11
"Hknb Heidi Klum For New Balance Women's 3/4 Length Jacket With Hood","Outerwear & Coats",11
"Foot Traffic Cowboy Boot Women's Socks","Socks & Hosiery",11
"Dockers Men's Limited Offer Pleated All the Time Khaki Straight Fit Pant","Pants",11
"Anna-Kaci S/M Fit Pink Sexy Open S/S No Buttons Sparkle Cropped Jacket Vest Top","Blazers & Jackets",11
"Ladies Plus Size Brown Synthetic Hooded Leather Jacket","Outerwear & Coats",11
"Allegra K 5 Pcs Bra Black 2x3 Hooks Extenders Extender Strap New","Intimates",11
"Izod Men's Cobalt Kimono Robe","Sleep & Lounge",11
"Ocean Avenue Women's Ethnic Stripe Bandeaukini Top","Swim",11
"525 America Women's Basic Lined Rabbit Fur Vest","Outerwear & Coats",11
"Levi's Women's Demi Curve Ankle Skinny Jean","Plus",11
"Betsey Johnson Women's Knit Chiffon Babydoll","Intimates",11
"Panache Veronica One Piece Swimsuit (SW0640)","Swim",11
"Mens Long Sleeve Thermal Fitted Base Layer Crew Neck Shirt","Active",11
"Kenneth Cole New York Men's 2 Piece Suit","Suits & Sport Coats",11
"Haggar Men's Herringbone Pleat Front Cuff Suit Separate Pant","Pants",11
"Cotton Spandex Full Length Dance Workout Pant","Active",11
"James Jeans Women's Maternity Bootleg Jeans","Maternity",11
"BB Dakota Neva Sequin Dress Black","Dresses",11
"Michael Kors Men's Stretch Flannel Slim Fit Pant","Pants",11
"Unionbay Juniors Bloomsbury Pointelle Crew Neck Sweater","Sweaters",11
"Handful Sports Bra","Active",11
"3-pack Shirred Front Sport Bras Fruit of the Loom","Intimates",11
"Mountain Hardwear Men's Trekkin Insulated Shacket Shirt","Outerwear & Coats",11
"Savane Men's Flat-Front Deep-Dye Twill Pant","Pants",11
"Under Armour Igniter Pro Sport Sunglasses","Plus",11
"Persol Men's 0PO0649 Round Sunglasses","Accessories",11
"Allegra K Men Gray Nylon Pocket Zip Front Fishing Vest Size L","Suits & Sport Coats",11
"Hee Grand Men's Winter-Thickened overcoat","Outerwear & Coats",11
"Rich & Skinny Women's Legacy Crocodile Jean","Jeans",11
"Lamaze Maternity Women's Seamless V-Neck Cami-Thin Straps","Maternity",11
"Pepsi - Vintage Mens T-Shirt in Heather Navy","Tops & Tees",11
"Green Lantern -- DC Comics Toweling Adult Bathrobe","Sleep & Lounge",11
"Vobaga Fashion Princess Style Unique Poncho loose Women Hood Winter Coat Jacket Outerwear","Outerwear & Coats",11
"Three Dots Red Women's Relaxed Pant","Pants & Capris",11
"Hurley Men's Zurich Trouser Walkshort","Shorts",11
"Haggar Men's Grid Plaid Pleat Front Suit Separate Pant","Suits & Sport Coats",11
"Rip Curl Juniors Portland Cuff Short","Shorts",11
"Allegra K Women Mid Rise Side Zipper Closure Chiffon Pleated Skirt Green XS","Skirts",11
"Allegra K Allegra K Lady Ruffle 3/4 Sleeve Off Shoulder Lace Dress Top White XS","Dresses",11
"Baltimore Ravens 2012 Colorblock Mens Sneaker Slippers","Socks",11
"Flared Boucle Sweater","Maternity",11
"Thorlo Unisex Tennis Crew Sock Level 2","Socks",11
"Company 81 Men's Slim Straight Fit Denim Jean","Jeans",11
"LeggingsQueen Fascinate Print Leggings","Leggings",11
"Diesel Men's Scupido Sweatshirt","Fashion Hoodies & Sweatshirts",11
"Exquisite Form Women's Front Close Cotton Posture Bra #5100531","Intimates",11
"Salomon Women's Fast Wing III Jacket","Outerwear & Coats",11
"Slim Fit Cotton Crew - 3 pack","Underwear",11
"Sam & Lavi Women's Danica Lace Metallic Jacket","Blazers & Jackets",11
"United Face Womens Hooded Reversible Fur Leather Bomber Jacket","Outerwear & Coats",11
"Metallic Tear Drop Bottom","Intimates",11
"Kenneth Cole Men's Two Button Solid Blazer","Suits & Sport Coats",11
"Patty Women Smart Checkers / Solid Bolero Style Long Sleeve Knit Blouse Top","Tops & Tees",11
"Cinema Etoile Women's Lace Trim V-Neck Camisole","Intimates",11
"NoeMie Women Cotton lace panel Dress","Dresses",11
"Dickies Men's Relaxed Fit Duck Carpenter Short","Shorts",11
"Unionbay Men's Panama Messenger Short","Shorts",11
"Calvin Klein Women's Nocturnal Elegance Camisole","Sleep & Lounge",11
"Ladies First SofteeÂ® 2 Post Mastectomy Camisole without Lace","Intimates",11
"RETROFIT Men's Metal Long Sleeve Striped Hooded Sweater Gray Blue","Fashion Hoodies & Sweatshirts",11
"Oak Hill Big & Tall V-Neck Sweater Vest","Sweaters",11
"Hudson Men's Clifton Bootcut Jean","Jeans",11
"Mundo Unico Men's Tanga Copa Caribean Cristalino Bikini","Underwear",11
"Cuddl Duds Women's Long Sleeve Crew Neck Outerwear","Active",11
"Plunge Monokini Black","Swim",11
"Calvin Klein Women's MSY Zebra Flyaway","Sweaters",11
"Woman Within Plus Size Jacket in soft plush velour with babydoll shape","Fashion Hoodies & Sweatshirts",11
"Chyor Tights For Winter","Socks & Hosiery",11
"PEZ D'OR Women's Maternity Cottage Garden Maillot","Maternity",11
"BCBGMAXAZRIA Women's Clement Key Hole Top","Tops & Tees",11
"Speedo Womens Endurance Plus Lifeguard 2 Piece Flyback Swimsuit","Swim",11
"Andrew Christian Men's Warm Up Pants","Sleep & Lounge",11
"Liverpool Jeans Company Women's Petite Sadie Straight","Jeans",11
"Hyp Sportswear Women's Vintage Look Greenville French Terry Shorts. HY302","Shorts",11
"Rene Rofe 3 Pc Peek A Boo Bra & Pearl G String W Garter Belt Set - Black - M/L","Intimates",11
"180s Men's Soft Shell Ear Warmer","Accessories",11
"LAmade Women's 100% Cashmere Sky Dolman Sweater","Sweaters",11
"Layered Circle Infinity Scarf","Accessories",11
"Three Seasons Maternity Women's Long Sleeve Stripe Drape Cardigan Twofer","Maternity",11
"Chestnut Hill Ladies Performance Plus Long Sleeve Twill. CH605W","Tops & Tees",11
"Flexees Women's Fat Free Tailored Tank Top","Tops & Tees",11
"Mod-O-Doc Women's Slub Jersey Zip Hoodie","Fashion Hoodies & Sweatshirts",11
"Gongshow Rip it Up Zip Up Hoody [SENIOR]","Fashion Hoodies & Sweatshirts",11
"The North Face Denali Fleece Jacket - Men's","Active",11
"Hurley Men's Staple Premium Tank Tee","Tops & Tees",11
"Fox River Four Layer Glove","Accessories",11
"Exclusive Men's Shiny Tone on Tone Stripe Slim Fit Two Button Suit","Suits & Sport Coats",11
"Smartwool Men's Merinomax Full Zip Jacket","Sweaters",11
"Oakley Men's Flak Jacket XLJ Golf Sunglasses","Accessories",11
"Swim Systems F667-ONYX Onyx Shirred Halter Tankini","Swim",11
"Rip Curl Windsong Bandeau Bikini Top - Women's","Swim",11
"MOGA High Quality Change Purse","Plus",11
"Van Heusen Men's Poplin Solid Long Sleeve Button Down Collar Shirt","Tops & Tees",11
"Dickies LP310 Men's Industrial Cotton Flat Front Pant","Pants",11
"Eddie Bauer V-Neck Cable Sweater","Sweaters",11
"National Checked Short Snap Robe - Short","Sleep & Lounge",11
"Casual Boxer Short","Sleep & Lounge",11
"ICE (2347) pencil skirt stretch sateen + FREE belt black size 6-16","Suits",11
"WranglerÂ® Booty Up Stretch Jean for Women","Jeans",11
"Brown Plus Size Maternity Wide Leg Trousers Elastic Waist Fabric","Maternity",11
"Icebreaker Men's Bike Ultraliteicro Socks","Socks",11
"Ladies Brown Seamless Long Sleeve Turtleneck Top Diamond Pattern","Sweaters",11
"LRG Core Collection True Straight Denim - Men's","Jeans",11
"Lamaze Soft Cup Underwire Front Snap Nursing Bra","Maternity",11
"Burnside Men's Fraction Short Sleeve Woven Shirt","Tops & Tees",11
"Planet Earth Passage Women's Hoodie Black Heather Sz M","Fashion Hoodies & Sweatshirts",11
"Long Sleeve Turtle Neck Warm Winter Casual Maxi Ribbed Sweater Dress S M L","Dresses",11
"TheLees (GD52) Mens Casual Slim Fit Check Patched Cardigan","Sweaters",11
"bebe Crew Neck Cable Sweater","Sweaters",11
"Red Dot Women's Cowl Neck Top","Tops & Tees",11
"Volcom Juniors Frickin 2 1/2 Inch Short","Shorts",11
"Hanro Mens Leisure Zip Hooded Jacket","Sleep & Lounge",11
"BIKINI LAB Ruffle Halter String Bikini [2BL6J18J]","Swim",11
"La Blanca Women's Encore Event OTS Sweetheart Cup Tankini","Swim",11
"New Lady's White 100% Poly Stretch Leggings L0644 - Large L/XL 5'1-5'10 height","Leggings",11
"Gemsli Classica Nylon Half Slip with Tiny Lace Cling Free # HK300","Intimates",11
"Maglierie Di Perugia MDP IU 1802 CEL Silk/Cashmere V-Neck Light Blue Men's Sweater","Sweaters",11
"Tommy Hilfiger Men Argyle Plaid Knit Logo V-Neck Sweater","Sweaters",11
"Paul Frank Women's Julius Hoody Sweatshirt","Sleep & Lounge",11
"Flexees Women's Instant Slimmer Firm Control Brief #6854","Intimates",11
"Purple Seamless Capri Leggings Three Quarter Length","Leggings",11
"Life is good. Womens Cozy Zip Hoodie - Black - M","Fashion Hoodies & Sweatshirts",11
"Womens BILLABONG BE HAPPY Casual Beach & Surf Summer Shorts - Green","Shorts",11
"Kasper 3 Piece Eternal City Pant Suit","Suits",11
"Patty Women Trendy Stripe / Solid Off shoulder Long Sleeve Casual Blouse Top","Tops & Tees",11
"Comfort Colors by Chouinard Women's Crewneck Stylish Sweatshirt. 1596","Active",11
"Danskin Women's Velourable Pant","Active",11
"Pretty Caftan with Midnight Floral Vines Up2date Fashion Style#Caf-60","Sleep & Lounge",11
"Key Industries Men's Quilted Cooler Vest","Outerwear & Coats",11
"Glamorise Women's MagicLift Full Figure Minimizer Support Bra #1003","Plus",11
"BCBGeneration Women's Blue Bra Strap Cami","Tops & Tees",11
"Natori Women's Nirvana Robe","Sleep & Lounge",11
"Intimates Boutique The Country Sweet Corset G-String & Stockings Set in Black","Intimates",11
"Bullhead Mens Drakes Skinniest Stretch Twill Pants","Pants",11
"Woman Within Plus Size Tall Sweat Pants in easy fleece","Active",11
"Commando High Rise Thong HT","Intimates",11
"Heavyweight Thermal Raschel Knit Bottom","Underwear",11
"DC Hotaka Hoodie Olympian Blue Womens","Fashion Hoodies & Sweatshirts",11
"Flakey Tee & Pants PJs for Women","Sleep & Lounge",11
"Fox River Stryker Military Boot Socks","Socks",11
"G by GUESS Korbin Slim Jeans - Trenton Wash - 32 In","Jeans",11
"Vanity Fair Women's Body Caress Full Coverage Contour Bra   #75335","Intimates",11
"New 3 Bone Hoop Skirt Bridal Taffeta Bridal Petticoat Wedding Gown Slip (CH130DS)","Intimates",11
"Polo Ralph Lauren Men's Navy Silk Cotton Linen Pleated Golf Pants","Pants",11
"Calvin Klein Men's Flexible Fit Boxer Brief","Underwear",11
"Dickies Women's Softshell Hooded Jacket","Outerwear & Coats",11
"Hot Chillys Women's Lo Volume Sock","Active",11
"Anna-Kaci Small Fit Red White Blue American Flag Inspired Patriotic Leggings","Leggings",11
"Hawaii 2-Tone Bamboo Aloha Shirt","Tops & Tees",11
"Bailey 44 Women's First Mate Pant","Pants & Capris",11
"Guinea Pig Shirt - Tie Dye Funny Adult Tee","Tops & Tees",11
"Just Sexy Women's Plus Size Lace Over Padded Satin Cups Babydoll","Intimates",11
"Adrianna Papell Women's Lace Blocked Dress","Dresses",11
"Carhartt Men's Big-Tall Quick Duck Woodward Traditional Jacket","Outerwear & Coats",11
"7 For All Mankind Men's The Straight Jean in Venice Sky","Jeans",11
"Jones New York Women's Flat Front Pant","Pants & Capris",11
"Nautica Cargo Shorts Mens Size 34 Waist Cream","Shorts",11
"SockGuy Men's Medieval Unicorn 6 Inch Socks","Socks",11
"Columbia Sportswear Men's Bahama II Short Sleeve Shirt (Tall)","Active",11
"Carhartt Women's Traditional Ultimate Merino Wool Work Sock","Plus",11
"American Essentials Men's Sleepwear Woven 2-Piece Pajama Set","Sleep & Lounge",11
"Allegra K Ladies Long Sleeves One Button Casual Autumn Blazer Black XS","Blazers & Jackets",11
"Rock Revival - Mens Richie Straight Leg Denim Jeans in Color: T2","Jeans",11
"Red Boot Cut Maternity Trousers Stretch Waist","Maternity",11
"Silver Brand Women's Twisted Denim Jean Shorts","Shorts",11
"Diesel Men's K-Air Sweater","Sweaters",11
"National Checked Long Snap Robe - Long","Sleep & Lounge",11
"Champion Double DryÂ® Performance Moisture Wicking Crew Sock - Men 6 Pair Pack","Socks",11
"DC Juniors Turnout Jacket","Outerwear & Coats",11
"Big Star Women's Joey Boyfriend Fit Jean","Jeans",11
"Anne Klein Women's A-Line Skirt","Skirts",11
"Tori Praver Poppy Bikini Bottom Plum","Swim",11
"Oakley Women's Miss Conduct Asian Fit Sunglasses","Accessories",11
"Lodis Audrey Zipper Pocket Card Case","Plus",11
"Via Spiga Women's maria Stand Collar Wool Coat","Outerwear & Coats",11
"Vanity Fair Women's Tailored Seamless Bikini","Intimates",11
"Pendleton Men's Sir Pendleton Classic Fit Button Down Shirt","Tops & Tees",11
"AFTCO Bluewater M07 Waterman Boardshort","Swim",11
"Men's New Liquid Metallic Football Bikini Swimsuit By Gary Majdell Sport","Swim",11
"Calvin Klein Women's Plus-Size Slant Pocket Pant","Pants & Capris",11
